Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10002856,2020-08-21 00:02:09,2019-08-20 14:43:38,3898530,1177356060,3898530,302,507,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002856/SRR10002856.lite.1,SRX6741696,SL335729,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292543,SAMN12606625,simple,655179,air metagenome,gCSD17-OSL-AS70,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,E94B9BA4CAFD78E23A3CDED5009C19AF,4B1BEAC0E9679071B1CD53D2B1C419CB
SRR10002844,2020-08-21 00:02:09,2019-08-20 14:42:49,3640118,1099315636,3640118,302,441,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002844/SRR10002844.lite.1,SRX6741708,SL342518,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292555,SAMN12606756,simple,655179,air metagenome,gCSD17-STO-AS29,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,39900845A4B0B1C7E2E4D34EA5ADD9C4,8ACD2C5D0331F935EF12D588A811C955
SRR10002845,2020-08-21 00:02:09,2019-08-20 14:41:31,1878244,567229688,1878244,302,229,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002845/SRR10002845.lite.1,SRX6741707,SL342519,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292554,SAMN12606757,simple,655179,air metagenome,gCSD17-STO-AS30,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,846201A84CF7D7B454A8D380071CB520,12C3D33B5B705CC6BDECAEC14C5C9DBB
SRR10002842,2020-08-21 00:02:10,2019-08-20 14:41:16,2630416,794385632,2630416,302,328,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002842/SRR10002842.lite.1,SRX6741710,SL342520,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292557,SAMN12606758,simple,655179,air metagenome,gCSD17-STO-AS31,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,804A88544953707B6C7E6EE76FBA72B4,A9DAC1FC0588AC5016BFFF0CFC4ABBEE
SRR10002843,2020-08-21 00:02:09,2019-08-20 14:41:57,2877515,869009530,2877515,302,353,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002843/SRR10002843.lite.1,SRX6741709,SL342521,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292556,SAMN12606759,simple,655179,air metagenome,gCSD17-STO-AS32,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,054960AB5F372DDC10231761CDA8A576,A94F85FBDF11C215AE5B16A77640D2B6
SRR10002878,2020-08-21 00:02:08,2019-08-20 14:43:32,394477,119132054,394477,302,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002878/SRR10002878.lite.1,SRX6741674,SL335738,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292521,SAMN12606846,simple,655179,air metagenome,gCSD17-ASC7,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,249679418AECDDBDCF56E8AC98BAA6D2,09C1D003E3AE4B37E0BD99879E917C88
SRR10002890,2020-08-21 00:02:07,2019-08-20 14:44:54,924899,279319498,924899,302,116,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002890/SRR10002890.lite.1,SRX6741662,SL335754,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292509,SAMN12606847,simple,655179,air metagenome,gCSD17-ASC8,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,29A62DEF169E97B724BC73B4F1DE41A3,EC40A3E034B68AD2BEF1CB6997F34A07
SRR10002930,2020-08-21 00:02:05,2019-08-20 14:48:02,4418239,1334308178,4418239,302,566,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002930/SRR10002930.lite.1,SRX6741622,SL335756,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292469,SAMN12606642,simple,655179,air metagenome,gCSD17-DEN-AS15,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,6D4A652236E4746C05EADC3A5EE92AB2,2D8DB754DC4BAD0FFB0EEE5E66D8D9D5
SRR10002928,2020-08-21 00:02:05,2019-08-21 03:37:50,4958126,1497354052,4958126,302,629,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002928/SRR10002928.lite.1,SRX6741624,SL335757,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292471,SAMN12606643,simple,655179,air metagenome,gCSD17-DEN-AS16,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,56932465E8FEDD0DF086B803F0C086C8,36E81D39F5B4F3C2BBC7DC9B7846EC51
SRR10002913,2020-08-21 00:02:06,2019-08-21 03:37:19,4266825,1288581150,4266825,302,553,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002913/SRR10002913.lite.1,SRX6741639,SL335758,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292486,SAMN12606644,simple,655179,air metagenome,gCSD17-DEN-AS17,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,CE91160A2B152C89BF3A94ABC3BB8120,76E16CE32DA26C15336DEB166051A1B0
SRR10002879,2020-08-21 00:02:08,2019-08-20 14:44:46,4263592,1287604784,4263592,302,560,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002879/SRR10002879.lite.1,SRX6741673,SL335760,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292520,SAMN12606646,simple,655179,air metagenome,gCSD17-DEN-AS19,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,888B0B2020AC0A96C3D3DE476D56D672,6E445EE4339556D63BBC2D4A72AFD4DC
SRR10002880,2020-08-21 00:02:08,2019-08-20 14:45:11,4448937,1343578974,4448937,302,568,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002880/SRR10002880.lite.1,SRX6741672,SL335761,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292519,SAMN12606647,simple,655179,air metagenome,gCSD17-DEN-AS20,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,5C5D14BD2CF6C0291A53DE19DB4E4F97,F368F94E76D2D144E5452D974F7F47A6
SRR10002877,2020-08-21 00:02:08,2019-08-20 14:46:31,3550951,1072387202,3550951,302,445,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002877/SRR10002877.lite.1,SRX6741675,SL335762,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292522,SAMN12606648,simple,655179,air metagenome,gCSD17-DEN-AS21,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,BCB50F05159CB7F7B47D7F66F74BB172,0B15EAF4F95D738FA9E44AA856D57D35
SRR10002896,2020-08-21 00:02:06,2019-08-20 14:46:27,3572135,1078784770,3572135,302,457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002896/SRR10002896.lite.1,SRX6741656,SL335764,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292503,SAMN12606650,simple,655179,air metagenome,gCSD17-DEN-AS23,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,0A98AB73D7C3826C0F0A665656BC77FC,676A7DEF0B5B15B3A76D8AD3D8F71843
SRR10002874,2020-08-21 00:02:09,2019-08-20 14:44:48,3729450,1126293900,3729450,302,480,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002874/SRR10002874.lite.1,SRX6741678,SL335767,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292525,SAMN12606653,simple,655179,air metagenome,gCSD17-DEN-AS26,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,B811EA26A5F1A54CA9614250B34F3389,52CD1C7DC671F2D7886F81EC7B4A7E32
SRR10002910,2020-08-21 00:02:06,2019-08-21 03:36:36,4008471,1210558242,4008471,302,527,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002910/SRR10002910.lite.1,SRX6741642,SL335770,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292489,SAMN12606656,simple,655179,air metagenome,gCSD17-DEN-AS29,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C94490C2184CE2E45DE45E45FB010C25,556807EA0482079678043A6622C4242C
SRR10002909,2020-08-21 00:02:06,2019-08-20 14:47:04,4056207,1224974514,4056207,302,528,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002909/SRR10002909.lite.1,SRX6741643,SL335771,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292490,SAMN12606657,simple,655179,air metagenome,gCSD17-DEN-AS30,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,ED799ACE9DEA46482DAB6F3A7FBFE0A4,24BEEB63E2CBCC1F289A122519C8E116
SRR10002897,2020-08-21 00:02:06,2019-08-20 14:46:05,3875234,1170320668,3875234,302,420,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002897/SRR10002897.lite.1,SRX6741655,SL310944,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292502,SAMN12606769,simple,655179,air metagenome,gCSD17-HKG-AS10,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,1FEEF4FA87736C24C81A4DB278599144,88F638CA91EA28DEE67458ACC95D683D
SRR10002875,2020-08-21 00:02:08,2019-08-20 14:46:31,5514809,1665472318,5514809,302,615,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002875/SRR10002875.lite.1,SRX6741677,SL310945,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292524,SAMN12606770,simple,655179,air metagenome,gCSD17-HKG-AS11,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,2D9321D7B88D443A2A7B8FE71698C30B,C3FB5F1D5D2BBB2616BEB86F31DE4416
SRR10002925,2020-08-21 00:02:05,2019-08-20 14:49:54,6769467,2044379034,6769467,302,762,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002925/SRR10002925.lite.1,SRX6741627,SL310947,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292474,SAMN12606772,simple,655179,air metagenome,gCSD17-HKG-AS13,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,B916C593509F7CF6183824FB257E85E1,BFA9F9EA39C83E7D1503B78D9D278866
SRR10002892,2020-08-21 00:02:06,2019-08-20 14:47:03,5599640,1691091280,5599640,302,627,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002892/SRR10002892.lite.1,SRX6741660,SL310949,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292507,SAMN12606774,simple,655179,air metagenome,gCSD17-HKG-AS15,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,F45E2EE2885A83B4FC7CFB0D101F8CC4,A463676611810072D4D515573AE65F34
SRR10002914,2020-08-21 00:02:06,2019-08-20 14:49:18,6360398,1920840196,6360398,302,712,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002914/SRR10002914.lite.1,SRX6741638,SL310950,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292485,SAMN12606775,simple,655179,air metagenome,gCSD17-HKG-AS16,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,CB0ADF4A7585AD7040606B2B563EC683,336435FCAD8EFC2C753E03BFF2E30B1F
SRR10002876,2020-08-21 00:02:08,2019-08-20 14:45:17,4469237,1349709574,4469237,302,489,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002876/SRR10002876.lite.1,SRX6741676,SL310995,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292523,SAMN12606820,simple,655179,air metagenome,gCSD17-HKG-AS61,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,924E4EE2AF588F8091C79A8D60056643,CE38F966C6DAB1697475C3270F85AC89
SRR10002898,2020-08-21 00:02:06,2019-08-21 03:37:36,4974899,1502419498,4974899,302,559,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002898/SRR10002898.lite.1,SRX6741654,SL310996,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292501,SAMN12606821,simple,655179,air metagenome,gCSD17-HKG-AS62,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,F6FA31D847BC3D8397C3358E637EBC07,DB229AC62FF81DEC5FE7B1B800B579AF
SRR10002929,2020-08-21 00:02:05,2019-08-20 14:49:46,5990952,1809267504,5990952,302,668,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002929/SRR10002929.lite.1,SRX6741623,SL310998,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292470,SAMN12606823,simple,655179,air metagenome,gCSD17-HKG-AS64,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,9AC99095112ACAB92E3A3412F48CAC36,B3EE8A2D3583B5F28B5CD988DE2092B0
SRR10002923,2020-08-21 00:02:05,2019-08-20 14:49:16,4798796,1449236392,4798796,302,537,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002923/SRR10002923.lite.1,SRX6741629,SL310999,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292476,SAMN12606824,simple,655179,air metagenome,gCSD17-HKG-AS65,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,124565391A3B960E5F9C449FDD983A92,4A87DF9A5B4DE67CB5659F3714A8D255
SRR10002924,2020-08-21 00:02:05,2019-08-21 03:38:09,5173763,1562476426,5173763,302,569,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002924/SRR10002924.lite.1,SRX6741628,SL311000,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292475,SAMN12606825,simple,655179,air metagenome,gCSD17-HKG-AS66,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C6C5D4BBD02B8CE81F9159633AF6B655,99BCBF00B0872482C75EB36E0DCE7844
SRR10002895,2020-08-21 00:02:06,2019-08-20 14:47:46,5625157,1698797414,5625157,302,608,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002895/SRR10002895.lite.1,SRX6741657,SL310941,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292504,SAMN12606766,simple,655179,air metagenome,gCSD17-HKG-AS7,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,4AC686EED5595B3CCF5FEA767352F8CA,5A6D9E65D34986D1C4C7E0B4ECFD3E2F
SRR10002891,2020-08-21 00:02:06,2019-08-20 14:46:18,3923102,1184776804,3923102,302,434,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002891/SRR10002891.lite.1,SRX6741661,SL310942,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292508,SAMN12606767,simple,655179,air metagenome,gCSD17-HKG-AS8,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,3E2CDA53E13EACF612CA18FB6EE379FE,0117133E6812836EA473D084AD50A24B
SRR10002899,2020-08-21 00:02:06,2019-08-20 14:46:30,4634318,1399564036,4634318,302,508,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002899/SRR10002899.lite.1,SRX6741653,SL310943,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292500,SAMN12606768,simple,655179,air metagenome,gCSD17-HKG-AS9,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,224AAB701B68F71B770E59D788D40B6A,2BA6DF826E4F3247ADCD01FCEF724A9A
SRR10002906,2020-08-21 00:02:06,2019-08-20 14:47:55,5608483,1693761866,5608483,302,723,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002906/SRR10002906.lite.1,SRX6741646,SL342365,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292493,SAMN12606660,simple,655179,air metagenome,gCSD17-NYC-AS03,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,E667CEE35F509035BFAB97C498A669CA,46EBD0C653CE0A9B10A3BD3B6074A2A0
SRR10002905,2020-08-21 00:02:06,2019-08-20 14:47:04,4263401,1287547102,4263401,302,552,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002905/SRR10002905.lite.1,SRX6741647,SL342366,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292494,SAMN12606661,simple,655179,air metagenome,gCSD17-NYC-AS04,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,D455F4CD67FD6C11F30DC5695982968B,75AD18E04530FDFC9B22F343C606A2EE
SRR10002908,2020-08-21 00:02:06,2019-08-20 14:50:39,6365075,1922252650,6365075,302,821,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002908/SRR10002908.lite.1,SRX6741644,SL342367,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292491,SAMN12606662,simple,655179,air metagenome,gCSD17-NYC-AS05,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,5FE13ACA83C966B401448E19C389BB69,13D8DC70607712B070A39AB752B58CB4
SRR10002907,2020-08-21 00:02:06,2019-08-20 14:47:54,4910014,1482824228,4910014,302,631,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002907/SRR10002907.lite.1,SRX6741645,SL342368,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292492,SAMN12606663,simple,655179,air metagenome,gCSD17-NYC-AS06,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,687B4E58D01C840B9B034AD10DCD9C2B,C5349B583ADCC84F927EE054F26CB9BC
SRR10002902,2020-08-21 00:02:06,2019-08-21 03:38:00,4250726,1283719252,4250726,302,549,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002902/SRR10002902.lite.1,SRX6741650,SL342369,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292497,SAMN12606664,simple,655179,air metagenome,gCSD17-NYC-AS07,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,0905EC2CA5973685ECF3417913322AAE,2E16F5D25722B39610B8E4020A5D4668
SRR10002901,2020-08-21 00:02:06,2019-08-20 14:46:24,2783023,840472946,2783023,302,357,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002901/SRR10002901.lite.1,SRX6741651,SL342370,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292498,SAMN12606665,simple,655179,air metagenome,gCSD17-NYC-AS08,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,D4A374F2925D1181BB7826F6DD744978,323472B16711D346637FB0A5DE3862DB
SRR10002911,2020-08-21 00:02:06,2019-08-20 14:49:22,7214367,2178738834,7214367,302,821,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002911/SRR10002911.lite.1,SRX6741641,SL311015,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292488,SAMN12606556,simple,655179,air metagenome,gCSD17-OSL-AS1,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C0B1F0825558EF53FC19283535C5C555,53398C9DE8EFCE5A2CD36A3879B30D6E
SRR10002904,2020-08-21 00:02:06,2019-08-20 14:47:01,3549641,1071991582,3549641,302,394,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002904/SRR10002904.lite.1,SRX6741648,SL311024,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292495,SAMN12606565,simple,655179,air metagenome,gCSD17-OSL-AS10,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C12FA0DE6BF35B44D2848EA5F65F7B59,9C8836D303C29B6D776F6A70A38CC669
SRR10002912,2020-08-21 00:02:06,2019-08-20 14:49:19,6910193,2086878286,6910193,302,798,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002912/SRR10002912.lite.1,SRX6741640,SL311016,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292487,SAMN12606557,simple,655179,air metagenome,gCSD17-OSL-AS2,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C2A4635305E32F1C7C0BC386A9537BC9,8384209E09407F4C5ED376D6D4FBE329
